slug,name,owner,description,stargazerCount,forkCount,watchersCount,openIssuesCount,openPullRequestsCount,releasesCount,primaryLanguage,createdAt,updatedAt,url,hasGithubSponsor
orhun_git-cliff,git-cliff,orhun,A highly customizable Changelog Generator that follows Conventional Commit specifications ⛰️ ,10422,238,37,75,17,90,Rust,2021-05-30T11:11:58Z,2025-08-03T14:40:29Z,https://github.com/orhun/git-cliff,True
oz123_awesome-c,awesome-c,oz123,"A curated list of awesome C frameworks, libraries, resources and other shiny things. Inspired by all the other awesome-... projects out there.",10398,880,286,37,34,0,,2014-12-14T21:24:24Z,2025-08-02T21:59:57Z,https://github.com/oz123/awesome-c,True
cupy_cupy,cupy,cupy,NumPy & SciPy for GPU,10387,937,128,521,90,147,Python,2016-11-01T09:54:45Z,2025-08-02T14:28:42Z,https://github.com/cupy/cupy,True
krzyzanowskim_cryptoswift,CryptoSwift,krzyzanowskim,CryptoSwift is a growing collection of standard and secure cryptographic algorithms implemented in Swift,10379,1710,184,0,5,55,Swift,2014-07-06T07:31:39Z,2025-07-30T08:25:51Z,https://github.com/krzyzanowskim/CryptoSwift,True
wojtekmaj_react-pdf,react-pdf,wojtekmaj,Display PDFs in your React app as easily as if they were images.,10369,955,58,20,7,151,TypeScript,2016-08-01T13:46:02Z,2025-08-03T14:01:21Z,https://github.com/wojtekmaj/react-pdf,True
keploy_keploy,keploy,keploy,"Unit, API & Integration Testing Agent for Developers. Generate tests, mocks/stubs for your APIs that actually work!",10325,1486,35,178,66,328,Go,2022-01-19T10:40:31Z,2025-08-03T14:40:00Z,https://github.com/keploy/keploy,True
akryum_vue-virtual-scroller,vue-virtual-scroller,Akryum,⚡️ Blazing fast scrolling for any amount of data,10311,958,82,226,17,43,Vue,2016-11-29T15:07:14Z,2025-08-03T09:04:55Z,https://github.com/Akryum/vue-virtual-scroller,True
softfever_orcaslicer,OrcaSlicer,SoftFever,"G-code generator for 3D printers (Bambu, Prusa, Voron, VzBot, RatRig, Creality, etc.)",10304,1315,149,957,76,66,C++,2022-07-16T11:01:21Z,2025-08-03T13:00:59Z,https://github.com/SoftFever/OrcaSlicer,True
harelba_q,q,harelba,q - Run SQL directly on delimited files and multi-file sqlite databases,10301,425,162,105,25,20,Python,2012-01-30T21:12:09Z,2025-08-02T23:44:44Z,https://github.com/harelba/q,True
nodejs_node-gyp,node-gyp,nodejs,Node.js native addon build tool,10293,1837,261,130,24,22,Python,2012-02-03T05:50:50Z,2025-08-03T11:21:00Z,https://github.com/nodejs/node-gyp,True
patrickjs_patrickjs-starter,PatrickJS-starter,PatrickJS,MFE Starter,10289,4836,504,0,0,3,JavaScript,2015-03-07T22:25:10Z,2025-08-01T09:37:41Z,https://github.com/PatrickJS/PatrickJS-starter,True
zaidmukaddam_scira,scira,zaidmukaddam,Scira (Formerly MiniPerplx) is a minimalistic AI-powered search engine that helps you find information on the internet and cites it too. Powered by Vercel AI SDK! Search with models like xAI's Grok 3.,10260,1265,64,11,6,0,TypeScript,2024-08-07T13:29:49Z,2025-08-03T14:53:14Z,https://github.com/zaidmukaddam/scira,True
simonw_datasette,datasette,simonw,An open source multi-tool for exploring and publishing data,10236,764,104,577,58,150,Python,2017-10-23T00:39:03Z,2025-08-03T11:24:08Z,https://github.com/simonw/datasette,True
claudiodangelis_qrcp,qrcp,claudiodangelis,:zap: Transfer files over wifi from your computer to your mobile device by scanning a QR code without leaving the terminal.,10244,541,109,3,4,29,Go,2018-01-14T22:35:55Z,2025-08-03T11:48:21Z,https://github.com/claudiodangelis/qrcp,True
kristories_awesome-guidelines,awesome-guidelines,Kristories,A curated list of high quality coding style conventions and standards.,10222,601,185,0,0,0,JavaScript,2017-07-12T21:52:13Z,2025-08-03T14:54:13Z,https://github.com/Kristories/awesome-guidelines,True
sashabaranov_go-openai,go-openai,sashabaranov,"OpenAI ChatGPT, GPT-3, GPT-4, DALL·E, Whisper API wrapper for Go",10217,1640,71,153,56,124,Go,2020-08-18T14:42:54Z,2025-08-03T12:49:28Z,https://github.com/sashabaranov/go-openai,True
readest_readest,readest,readest,"Readest is a modern, feature-rich ebook reader designed for avid readers offering seamless cross-platform access, powerful tools, and an intuitive interface to elevate your reading experience.",10222,531,35,91,0,65,TypeScript,2024-10-12T23:16:55Z,2025-08-03T14:56:32Z,https://github.com/readest/readest,True
lsposed_magiskonwsalocal,MagiskOnWSALocal,LSPosed,Integrate Magisk root and Google Apps into WSA (Windows Subsystem for Android),10167,24513,164,3,0,0,Shell,2022-08-14T06:56:53Z,2025-08-02T21:12:43Z,https://github.com/LSPosed/MagiskOnWSALocal,True
stuk_jszip,jszip,Stuk,"Create, read and edit .zip files with Javascript",10110,1316,130,370,39,0,JavaScript,2009-08-30T17:09:20Z,2025-08-02T23:10:42Z,https://github.com/Stuk/jszip,True
mjhea0_awesome-fastapi,awesome-fastapi,mjhea0,A curated list of awesome things related to FastAPI,10107,746,176,1,0,0,,2020-05-03T13:35:20Z,2025-08-03T12:34:47Z,https://github.com/mjhea0/awesome-fastapi,True
software-mansion_react-native-reanimated,react-native-reanimated,software-mansion,React Native's Animated library reimplemented,10094,1399,82,215,88,155,TypeScript,2018-04-25T06:35:29Z,2025-08-03T14:32:30Z,https://github.com/software-mansion/react-native-reanimated,True
ekzhang_bore,bore,ekzhang,🕳 bore is a simple CLI tool for making tunnels to localhost,10084,431,58,7,5,11,Rust,2022-04-04T02:47:54Z,2025-08-03T14:45:46Z,https://github.com/ekzhang/bore,True
flxzt_rnote,rnote,flxzt,Sketch and take handwritten notes.,10078,385,59,335,28,61,Rust,2021-08-05T13:04:32Z,2025-08-03T10:44:52Z,https://github.com/flxzt/rnote,True
yalter_niri,niri,YaLTeR,A scrollable-tiling Wayland compositor.,10086,371,39,194,79,20,Rust,2023-08-10T10:53:14Z,2025-08-03T14:35:08Z,https://github.com/YaLTeR/niri,True
tandpfun_skill-icons,skill-icons,tandpfun,Showcase your skills on your Github readme or resumé with ease ✨,10062,1385,34,1015,80,0,SVG,2022-03-02T05:27:58Z,2025-08-03T12:45:24Z,https://github.com/tandpfun/skill-icons,True
pennersr_django-allauth,django-allauth,pennersr,"Integrated set of Django applications addressing authentication, registration, account management as well as 3rd party (social) account authentication. 🔁 Mirror of https://codeberg.org/allauth/django-allauth/",10056,3101,200,1,0,0,Python,2010-10-10T20:10:52Z,2025-08-02T20:48:43Z,https://github.com/pennersr/django-allauth,True
eythaann_seelen-ui,Seelen-UI,eythaann,The Fully Customizable Desktop Environment for Windows 10/11.,10055,312,42,129,13,151,Rust,2024-02-16T18:03:35Z,2025-08-03T14:49:44Z,https://github.com/eythaann/Seelen-UI,True
dodyg_practical-aspnetcore,practical-aspnetcore,dodyg,"Practical samples of ASP.NET Core 10 Preview 5, 9, 8.0, 7.0, 6.0, 5.0, 3.1, 2.2, and 2.1,projects you can use. Readme contains explanations on all projects.",10013,1364,414,171,2,0,C#,2016-07-27T08:23:40Z,2025-08-03T05:54:52Z,https://github.com/dodyg/practical-aspnetcore,True
typicode_hotel,hotel,typicode,🏩 A simple process manager for developers. Start apps from your browser and access them using local domains,9990,432,116,95,29,1,JavaScript,2015-05-27T08:24:07Z,2025-08-03T11:23:04Z,https://github.com/typicode/hotel,True
junegunn_fzf.vim,fzf.vim,junegunn,fzf :heart: vim,9964,600,77,292,50,0,Vim Script,2015-08-14T16:26:26Z,2025-08-03T13:57:20Z,https://github.com/junegunn/fzf.vim,True
seanmonstar_warp,warp,seanmonstar,"A super-easy, composable, web server framework for warp speeds.",9941,736,108,178,54,35,Rust,2018-07-11T17:43:50Z,2025-08-03T10:50:44Z,https://github.com/seanmonstar/warp,True
timlrx_tailwind-nextjs-starter-blog,tailwind-nextjs-starter-blog,timlrx,"This is a Next.js, Tailwind CSS blogging starter template. Comes out of the box configured with the latest technologies to make technical writing a breeze. Easily configurable and customizable. Perfect as a replacement to existing Jekyll and Hugo individual blogs.",9935,2395,51,41,14,46,TypeScript,2021-01-09T09:41:22Z,2025-08-03T12:47:49Z,https://github.com/timlrx/tailwind-nextjs-starter-blog,True
oblador_react-native-animatable,react-native-animatable,oblador,Standard set of easy to use animations and declarative transitions for React Native,9932,697,111,164,7,24,JavaScript,2015-10-18T02:04:35Z,2025-08-02T17:49:13Z,https://github.com/oblador/react-native-animatable,True
wasabeef_glide-transformations,glide-transformations,wasabeef,An Android transformation library providing a variety of image transformations for Glide.,9927,1405,200,51,5,0,Java,2015-01-09T10:33:29Z,2025-07-31T08:22:51Z,https://github.com/wasabeef/glide-transformations,True
webtorrent_webtorrent-desktop,webtorrent-desktop,webtorrent,"❤️ Streaming torrent app for Mac, Windows, and Linux",9901,1019,244,59,14,38,JavaScript,2015-05-04T05:21:35Z,2025-08-03T11:53:23Z,https://github.com/webtorrent/webtorrent-desktop,True
parthjadhav_tkinter-designer,Tkinter-Designer,ParthJadhav,An easy and fast way to create a Python GUI 🐍,9895,911,95,130,11,7,Python,2021-05-18T07:29:26Z,2025-08-03T11:09:43Z,https://github.com/ParthJadhav/Tkinter-Designer,True
astrit_css.gg,css.gg,astrit,"700+ Pure CSS, SVG & Figma UI Icons, 6000+ glyphs, patterns, colors and layouts.",9864,492,109,41,1,8,JavaScript,2019-10-01T21:35:58Z,2025-08-03T06:13:44Z,https://github.com/astrit/css.gg,True
file-new-project_eartrumpet,EarTrumpet,File-New-Project,EarTrumpet - Volume Control for Windows,9828,539,116,97,3,7,C#,2015-07-11T08:43:37Z,2025-08-03T10:12:08Z,https://github.com/File-New-Project/EarTrumpet,True
ankidroid_anki-android,Anki-Android,ankidroid,AnkiDroid: Anki flashcards on Android. Your secret trick to achieve superhuman information retention.,9824,2481,155,275,42,1000,Kotlin,2013-01-20T13:55:53Z,2025-08-03T13:03:11Z,https://github.com/ankidroid/Anki-Android,True
patrickjs_awesome-angular,awesome-angular,PatrickJS,:page_facing_up: A curated list of awesome Angular resources,9816,1387,413,0,0,0,HTML,2015-09-01T05:12:10Z,2025-08-02T17:48:56Z,https://github.com/PatrickJS/awesome-angular,True
pi-hole_docker-pi-hole,docker-pi-hole,pi-hole,Pi-hole in a docker container,9805,1199,102,8,3,124,Shell,2016-02-02T04:33:35Z,2025-08-03T14:32:53Z,https://github.com/pi-hole/docker-pi-hole,True
pmndrs_valtio,valtio,pmndrs,🧙 Valtio makes proxy-state simple  for React and Vanilla,9793,276,37,2,1,73,TypeScript,2020-11-16T22:30:51Z,2025-08-03T12:05:57Z,https://github.com/pmndrs/valtio,True
messense_aliyundrive-webdav,aliyundrive-webdav,messense,阿里云盘 WebDAV 服务,9786,1096,77,16,8,117,Rust,2021-08-18T13:53:39Z,2025-08-03T09:41:19Z,https://github.com/messense/aliyundrive-webdav,True
farama-foundation_gymnasium,Gymnasium,Farama-Foundation,"An API standard for single-agent reinforcement learning environments, with popular reference environments and related utilities (formerly Gym)",9782,1077,60,67,6,16,Python,2022-09-08T01:58:05Z,2025-08-03T14:45:01Z,https://github.com/Farama-Foundation/Gymnasium,True
faisalman_ua-parser-js,ua-parser-js,faisalman,"""Unmask Your Traffic"" - UAParser.js: The Essential Web Development Tool for User-Agent Detection",9775,1207,132,20,2,17,JavaScript,2012-02-01T01:11:49Z,2025-08-03T09:38:31Z,https://github.com/faisalman/ua-parser-js,True
restsharp_restsharp,RestSharp,restsharp,Simple REST and HTTP API Client for .NET,9766,2336,420,44,7,54,C#,2009-11-16T02:01:45Z,2025-08-01T14:22:14Z,https://github.com/restsharp/RestSharp,True
openmined_pysyft,PySyft,OpenMined,Perform data science on data that remains in someone else's server,9755,2001,195,8,45,178,Python,2017-07-18T20:41:16Z,2025-07-31T09:13:17Z,https://github.com/OpenMined/PySyft,True
sharkdp_hexyl,hexyl,sharkdp,A command-line hex viewer,9743,244,69,18,5,18,Rust,2018-11-05T22:53:35Z,2025-08-02T23:33:15Z,https://github.com/sharkdp/hexyl,True
imgproxy_imgproxy,imgproxy,imgproxy,Fast and secure standalone server for resizing and converting remote images,9736,681,76,64,8,112,Go,2017-06-20T13:58:55Z,2025-08-03T12:44:37Z,https://github.com/imgproxy/imgproxy,True
sinonjs_sinon,sinon,sinonjs,"Test spies, stubs and mocks for JavaScript.",9731,772,90,40,5,22,JavaScript,2010-06-29T21:15:32Z,2025-08-01T06:24:10Z,https://github.com/sinonjs/sinon,True
bxcodec_go-clean-arch,go-clean-arch,bxcodec,Go (Golang) Clean Architecture based on Reading Uncle Bob's Clean Architecture,9730,1281,139,25,9,3,Go,2017-06-09T02:04:22Z,2025-08-02T23:56:15Z,https://github.com/bxcodec/go-clean-arch,True
sindresorhus_pageres,pageres,sindresorhus,Capture website screenshots,9729,736,171,23,2,39,TypeScript,2014-02-07T18:15:18Z,2025-08-03T00:01:29Z,https://github.com/sindresorhus/pageres,True
jackyzha0_quartz,quartz,jackyzha0,"🌱 a fast, batteries-included static-site generator that transforms Markdown content into fully functional websites",9685,3025,39,162,35,4,TypeScript,2021-07-18T15:52:52Z,2025-08-03T13:23:23Z,https://github.com/jackyzha0/quartz,True
tporadowski_redis,redis,tporadowski,"Native port of Redis for Windows. Redis is an in-memory database that persists on disk. The data model is key-value, but many different kind of values are supported: Strings, Lists, Sets, Sorted Sets, Hashes, Streams, HyperLogLogs. This repository contains unofficial port of Redis to Windows.",9677,1132,247,74,1,11,C,2017-10-24T10:18:38Z,2025-08-03T14:07:38Z,https://github.com/tporadowski/redis,True
heroic-games-launcher_heroicgameslauncher,HeroicGamesLauncher,Heroic-Games-Launcher,"A games launcher for GOG, Amazon and Epic Games for Linux, Windows and macOS.",9643,512,53,538,49,111,TypeScript,2020-12-30T12:51:57Z,2025-08-03T14:46:51Z,https://github.com/Heroic-Games-Launcher/HeroicGamesLauncher,True
glips_figma-context-mcp,Figma-Context-MCP,GLips,MCP server to provide Figma layout information to AI coding agents like Cursor,9619,778,56,19,16,8,TypeScript,2025-02-13T02:55:06Z,2025-08-03T14:48:20Z,https://github.com/GLips/Figma-Context-MCP,True
darrenburns_posting,posting,darrenburns,The modern API client that lives in your terminal.,9579,180,23,41,7,41,Python,2024-05-26T21:46:20Z,2025-08-03T06:31:06Z,https://github.com/darrenburns/posting,True
webdriverio_webdriverio,webdriverio,webdriverio,Next-gen browser and mobile automation test framework for Node.js,9561,2603,212,226,23,573,TypeScript,2011-08-30T19:02:35Z,2025-08-03T09:34:23Z,https://github.com/webdriverio/webdriverio,True
a-h_templ,templ,a-h,A language for writing HTML user interfaces in Go.,9558,321,48,48,18,73,Go,2021-04-10T19:37:28Z,2025-08-03T05:17:16Z,https://github.com/a-h/templ,True
katspaugh_wavesurfer.js,wavesurfer.js,katspaugh,Audio waveform player,9554,1712,166,38,2,139,TypeScript,2012-03-04T14:38:02Z,2025-08-03T10:37:40Z,https://github.com/katspaugh/wavesurfer.js,True
tsl0922_ttyd,ttyd,tsl0922,Share your terminal over the web,9548,985,123,60,18,29,C,2016-09-13T01:43:54Z,2025-08-03T10:07:18Z,https://github.com/tsl0922/ttyd,True
encode_uvicorn,uvicorn,encode,"An ASGI web server, for Python. 🦄",9536,826,94,20,42,64,Python,2017-05-31T13:13:43Z,2025-08-02T07:05:31Z,https://github.com/encode/uvicorn,True
thoughtbot_guides,guides,thoughtbot,A guide for programming in style.,9512,1372,341,0,11,0,Ruby,2012-07-27T03:15:44Z,2025-08-03T11:21:15Z,https://github.com/thoughtbot/guides,True
sindresorhus_ora,ora,sindresorhus,Elegant terminal spinner,9400,278,48,20,1,34,JavaScript,2016-03-03T18:17:16Z,2025-08-03T11:23:31Z,https://github.com/sindresorhus/ora,True
phpdocumentor_reflectiondocblock,ReflectionDocBlock,phpDocumentor,,9381,127,18,10,2,43,PHP,2012-04-06T17:17:37Z,2025-08-01T19:43:36Z,https://github.com/phpDocumentor/ReflectionDocBlock,True
bchavez_bogus,Bogus,bchavez,":card_index: A simple fake data generator for C#, F#, and VB.NET. Based on and ported from the famed faker.js.",9373,532,121,61,19,127,C#,2015-06-06T18:28:14Z,2025-08-03T12:48:59Z,https://github.com/bchavez/Bogus,True
yzhao062_pyod,pyod,yzhao062,"A Python Library for Outlier and Anomaly Detection, Integrating Classical and Deep Learning Techniques",9376,1430,150,197,36,43,Python,2017-10-03T20:29:04Z,2025-08-01T07:41:39Z,https://github.com/yzhao062/pyod,True
mudblazor_mudblazor,MudBlazor,MudBlazor,Blazor Component Library based on Material Design principles with an emphasis on ease of use and extensibility,9335,1482,104,1307,99,139,C#,2020-08-18T10:47:27Z,2025-08-03T14:32:16Z,https://github.com/MudBlazor/MudBlazor,True
pastelsky_bundlephobia,bundlephobia,pastelsky,🏋️ Find out the cost of adding a new frontend dependency to your project,9312,228,20,405,24,5,JavaScript,2017-03-27T17:24:15Z,2025-08-03T10:11:55Z,https://github.com/pastelsky/bundlephobia,True
wulabing_xray_onekey,Xray_onekey,wulabing,Xray 基于 Nginx 的 VLESS + XTLS 一键安装脚本 ,9309,3594,211,12,1,0,Shell,2017-12-05T01:26:46Z,2025-08-03T06:50:06Z,https://github.com/wulabing/Xray_onekey,True
leeoniya_uplot,uPlot,leeoniya,"📈 A small, fast chart for time series, lines, areas, ohlc & bars",9306,414,58,116,13,63,JavaScript,2019-09-27T18:45:21Z,2025-08-03T12:56:59Z,https://github.com/leeoniya/uPlot,True
lukeed_clsx,clsx,lukeed,A tiny (239B) utility for constructing `className` strings conditionally.,9276,161,17,6,6,12,JavaScript,2018-12-24T22:33:11Z,2025-08-03T13:55:02Z,https://github.com/lukeed/clsx,True
teampiped_piped,Piped,TeamPiped,An alternative privacy-friendly YouTube frontend which is efficient by design.,9265,753,73,264,9,0,Vue,2020-11-11T09:03:02Z,2025-08-03T11:53:56Z,https://github.com/TeamPiped/Piped,True
stalwartlabs_stalwart,stalwart,stalwartlabs,"All-in-one Mail & Collaboration server. Secure, scalable and fluent in every protocol (IMAP, JMAP, SMTP, CalDAV, CardDAV, WebDAV).",9238,472,52,192,14,59,Rust,2023-03-06T13:37:23Z,2025-08-03T14:39:30Z,https://github.com/stalwartlabs/stalwart,True
healthchecks_healthchecks,healthchecks,healthchecks,"Open-source cron job and background task monitoring service, written in Python & Django",9227,909,102,86,3,66,Python,2015-06-25T18:38:33Z,2025-08-03T14:40:59Z,https://github.com/healthchecks/healthchecks,True
